data name	program name	data	stdout	stderr	exit code	timeout
duplicate-alias	ruby-safe-load-symbol	"a: &x x
x: 1
*x: 2
"		"/Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:432:in `visit_Psych_Nodes_Alias': Alias parsing was not enabled. To enable it, pass `aliases: true` to `Psych::load` or `Psych::safe_load`. (Psych::AliasesNotEnabled)
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/visitor.rb:30:in `visit'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/visitor.rb:6:in `accept'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:35:in `accept'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:346:in `block in revive_hash'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:345:in `each'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:345:in `each_slice'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:345:in `revive_hash'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:169:in `visit_Psych_Nodes_Mapping'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/visitor.rb:30:in `visit'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/visitor.rb:6:in `accept'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:35:in `accept'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:320:in `visit_Psych_Nodes_Document'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/visitor.rb:30:in `visit'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/visitor.rb:6:in `accept'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:35:in `accept'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych.rb:334:in `safe_load'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych.rb:369:in `load'
	from main.rb:5:in `<main>'
"	1	false
duplicate-alias	rust-serde-yaml	"a: &x x
x: 1
*x: 2
"	"Mapping(
    Mapping {
        map: {
            String(
                ""a"",
            ): String(
                ""x"",
            ),
            String(
                ""x"",
            ): Number(
                PosInt(
                    2,
                ),
            ),
        },
    },
)
"		0	false
duplicate-binary-tag-0-1	cpp-yamlcpp	"a: 0
!binary YQ==: 1
"	"a: 0
? !<!binary> YQ==
: 1
"		0	false
duplicate-binary-tag-0-1	csharp-yaml-dot-net	"a: 0
!binary YQ==: 1
"		"Unhandled exception. (Line: 2, Col: 1, Idx: 5) - (Line: 2, Col: 13, Idx: 17): Encountered an unresolved tag '!binary'
"	134	false
duplicate-binary-tag-0-1	go-gopkg.in-yaml.v2	"a: 0
!binary YQ==: 1
"	"map[YQ==:1 a:0]
"		0	false
duplicate-binary-tag-0-1	go-gopkg.in-yaml.v3	"a: 0
!binary YQ==: 1
"	"map[YQ==:1 a:0]
"		0	false
duplicate-binary-tag-0-1	go-sigs.k8s.io-yaml	"a: 0
!binary YQ==: 1
"	"map[YQ==:1 a:0]
"		0	false
duplicate-binary-tag-0-1	java-jackson	"a: 0
!binary YQ==: 1
"	"{a=0, YQ===1}
"		0	false
duplicate-binary-tag-0-1	java-snake-yaml	"a: 0
!binary YQ==: 1
"		"Exception in thread ""main"" Can't construct a java object for !binary; exception=Invalid tag: !binary
 in 'reader', line 2, column 1:
    !binary YQ==: 1
    ^

	at org.yaml.snakeyaml.constructor.Constructor$ConstructYamlObject.construct(Constructor.java:326)
	at org.yaml.snakeyaml.constructor.BaseConstructor.constructObjectNoCheck(BaseConstructor.java:264)
	at org.yaml.snakeyaml.constructor.BaseConstructor.constructObject(BaseConstructor.java:247)
	at org.yaml.snakeyaml.constructor.SafeConstructor.processDuplicateKeys(SafeConstructor.java:105)
	at org.yaml.snakeyaml.constructor.SafeConstructor.flattenMapping(SafeConstructor.java:78)
	at org.yaml.snakeyaml.constructor.SafeConstructor.flattenMapping(SafeConstructor.java:73)
	at org.yaml.snakeyaml.constructor.SafeConstructor.constructMapping2ndStep(SafeConstructor.java:209)
	at org.yaml.snakeyaml.constructor.BaseConstructor.constructMapping(BaseConstructor.java:552)
	at org.yaml.snakeyaml.constructor.SafeConstructor$ConstructYamlMap.construct(SafeConstructor.java:597)
	at org.yaml.snakeyaml.constructor.BaseConstructor.constructObjectNoCheck(BaseConstructor.java:264)
	at org.yaml.snakeyaml.constructor.BaseConstructor.constructObject(BaseConstructor.java:247)
	at org.yaml.snakeyaml.constructor.BaseConstructor.constructDocument(BaseConstructor.java:201)
	at org.yaml.snakeyaml.constructor.BaseConstructor.getSingleData(BaseConstructor.java:185)
	at org.yaml.snakeyaml.Yaml.loadFromReader(Yaml.java:493)
	at org.yaml.snakeyaml.Yaml.load(Yaml.java:434)
	at dev.lambdasawa.yamltesting.App.main(App.java:18)
Caused by: org.yaml.snakeyaml.error.YAMLException: Invalid tag: !binary
	at org.yaml.snakeyaml.nodes.Tag.getClassName(Tag.java:133)
	at org.yaml.snakeyaml.constructor.Constructor.getClassForNode(Constructor.java:642)
	at org.yaml.snakeyaml.constructor.Constructor$ConstructYamlObject.getConstructor(Constructor.java:311)
	at org.yaml.snakeyaml.constructor.Constructor$ConstructYamlObject.construct(Constructor.java:320)
	... 15 more
"	1	false
duplicate-binary-tag-0-1	javascript-js-yaml	"a: 0
!binary YQ==: 1
"		"
/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:187
  throw generateError(state, message);
  ^
YAMLException: unknown tag !<!binary> (2:13)

 1 | a: 0
 2 | !binary YQ==: 1
-----------------^
    at generateError (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:183:10)
    at throwError (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:187:9)
    at composeNode (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:1521:7)
    at readBlockMapping (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:1104:12)
    at composeNode (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:1441:12)
    at readDocument (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:1625:3)
    at loadDocuments (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:1688:5)
    at Object.load (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:1714:19)
    at Object.<anonymous> (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/main.js:7:16)
    at Module._compile (node:internal/modules/cjs/loader:1376:14) {
  reason: 'unknown tag !<!binary>',
  mark: {
    name: null,
    buffer: 'a: 0\n!binary YQ==: 1\n',
    position: 17,
    line: 1,
    column: 12,
    snippet: ' 1 | a: 0\n 2 | !binary YQ==: 1\n-----------------^'
  }
}

Node.js v21.3.0
"	1	false
duplicate-binary-tag-0-1	javascript-yaml	"a: 0
!binary YQ==: 1
"	"{ a: 0, 'YQ==': 1 }
"	"(node:10867) [TAG_RESOLVE_FAILED] YAMLWarning: Unresolved tag: !binary at line 2, column 1:

a: 0
!binary YQ==: 1
^^^^^^^

(Use `node --trace-warnings ...` to show where the warning was created)
"	0	false
duplicate-binary-tag-0-1	python-load	"a: 0
!binary YQ==: 1
"		"Traceback (most recent call last):
  File ""/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/python-load/main.py"", line 7, in <module>
    obj = yaml.load(content, Loader=Loader)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/__init__.py"", line 81, in load
    return loader.get_single_data()
           ^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/constructor.py"", line 51, in get_single_data
    return self.construct_document(node)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/constructor.py"", line 60, in construct_document
    for dummy in generator:
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/constructor.py"", line 413, in construct_yaml_map
    value = self.construct_mapping(node)
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/constructor.py"", line 218, in construct_mapping
    return super().construct_mapping(node, deep=deep)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/constructor.py"", line 139, in construct_mapping
    key = self.construct_object(key_node, deep=deep)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/constructor.py"", line 100, in construct_object
    data = constructor(self, node)
           ^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/constructor.py"", line 427, in construct_undefined
    raise ConstructorError(None, None,
yaml.constructor.ConstructorError: could not determine a constructor for the tag '!binary'
  in ""../../testdata/duplicate-binary-tag-0-1"", line 2, column 1
"	1	false
duplicate-binary-tag-0-1	python-safe-load	"a: 0
!binary YQ==: 1
"		"Traceback (most recent call last):
  File ""/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/python-safe-load/main.py"", line 6, in <module>
    obj = yaml.safe_load(content)
          ^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/__init__.py"", line 125, in safe_load
    return load(stream, SafeLoader)
           ^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/__init__.py"", line 81, in load
    return loader.get_single_data()
           ^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/constructor.py"", line 51, in get_single_data
    return self.construct_document(node)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/constructor.py"", line 60, in construct_document
    for dummy in generator:
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/constructor.py"", line 413, in construct_yaml_map
    value = self.construct_mapping(node)
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/constructor.py"", line 218, in construct_mapping
    return super().construct_mapping(node, deep=deep)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/constructor.py"", line 139, in construct_mapping
    key = self.construct_object(key_node, deep=deep)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/constructor.py"", line 100, in construct_object
    data = constructor(self, node)
           ^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/constructor.py"", line 427, in construct_undefined
    raise ConstructorError(None, None,
yaml.constructor.ConstructorError: could not determine a constructor for the tag '!binary'
  in ""../../testdata/duplicate-binary-tag-0-1"", line 2, column 1
"	1	false
duplicate-binary-tag-0-1	ruby-safe-load	"a: 0
!binary YQ==: 1
"	"{""a""=>1}
"		0	false
duplicate-binary-tag-0-1	ruby-safe-load-alias	"a: 0
!binary YQ==: 1
"	"{""a""=>1}
"		0	false
duplicate-binary-tag-0-1	ruby-safe-load-symbol	"a: 0
!binary YQ==: 1
"	"{""a""=>1}
"		0	false
duplicate-binary-tag-0-1	rust-serde-yaml	"a: 0
!binary YQ==: 1
"	"Mapping(
    Mapping {
        map: {
            String(
                ""a"",
            ): Number(
                PosInt(
                    0,
                ),
            ),
            String(
                ""YQ=="",
            ): Number(
                PosInt(
                    1,
                ),
            ),
        },
    },
)
"		0	false
duplicate-binary-tag-0-2	cpp-yamlcpp	"a: 0
!!binary YQ==: 2
"	"a: 0
? !<tag:yaml.org,2002:binary> YQ==
: 2
"		0	false
duplicate-binary-tag-0-2	csharp-yaml-dot-net	"a: 0
!!binary YQ==: 2
"		"Unhandled exception. (Line: 2, Col: 1, Idx: 5) - (Line: 2, Col: 14, Idx: 18): Encountered an unresolved tag 'tag:yaml.org,2002:binary'
"	134	false
duplicate-binary-tag-0-2	go-gopkg.in-yaml.v2	"a: 0
!!binary YQ==: 2
"	"map[a:2]
"		0	false
duplicate-binary-tag-0-2	go-gopkg.in-yaml.v3	"a: 0
!!binary YQ==: 2
"	"map[a:2]
"		0	false
duplicate-binary-tag-0-2	go-sigs.k8s.io-yaml	"a: 0
!!binary YQ==: 2
"	"map[a:2]
"		0	false
duplicate-binary-tag-0-2	java-jackson	"a: 0
!!binary YQ==: 2
"	"{a=0, YQ===2}
"		0	false
duplicate-binary-tag-0-2	java-snake-yaml	"a: 0
!!binary YQ==: 2
"	"{a=0, [B@368239c8=2}
"		0	false
duplicate-binary-tag-0-2	javascript-js-yaml	"a: 0
!!binary YQ==: 2
"	"{ '97': 2, a: 0 }
"		0	false
duplicate-binary-tag-0-2	javascript-yaml	"a: 0
!!binary YQ==: 2
"	"{ a: 2 }
"	"(node:10966) Warning: Keys with collection values will be stringified due to JS Object restrictions: ""a"". Set mapAsMap: true to use object keys.
(Use `node --trace-warnings ...` to show where the warning was created)
"	0	false
duplicate-binary-tag-0-2	python-load	"a: 0
!!binary YQ==: 2
"	"{'a': 0, b'a': 2}
"		0	false
duplicate-binary-tag-0-2	python-safe-load	"a: 0
!!binary YQ==: 2
"	"{'a': 0, b'a': 2}
"		0	false
duplicate-binary-tag-0-2	ruby-safe-load	"a: 0
!!binary YQ==: 2
"	"{""a""=>2}
"		0	false
duplicate-binary-tag-0-2	ruby-safe-load-alias	"a: 0
!!binary YQ==: 2
"	"{""a""=>2}
"		0	false
duplicate-binary-tag-0-2	ruby-safe-load-symbol	"a: 0
!!binary YQ==: 2
"	"{""a""=>2}
"		0	false
duplicate-binary-tag-0-2	rust-serde-yaml	"a: 0
!!binary YQ==: 2
"	"Mapping(
    Mapping {
        map: {
            String(
                ""a"",
            ): Number(
                PosInt(
                    0,
                ),
            ),
            String(
                ""YQ=="",
            ): Number(
                PosInt(
                    2,
                ),
            ),
        },
    },
)
"		0	false
duplicate-binary-tag-1-2	cpp-yamlcpp	"!binary YQ==: 1
!!binary YQ==: 2
"	"? !<!binary> YQ==
: 1
? !<tag:yaml.org,2002:binary> YQ==
: 2
"		0	false
duplicate-binary-tag-1-2	csharp-yaml-dot-net	"!binary YQ==: 1
!!binary YQ==: 2
"		"Unhandled exception. (Line: 1, Col: 1, Idx: 0) - (Line: 1, Col: 13, Idx: 12): Encountered an unresolved tag '!binary'
"	134	false
duplicate-binary-tag-1-2	go-gopkg.in-yaml.v2	"!binary YQ==: 1
!!binary YQ==: 2
"	"map[YQ==:1 a:2]
"		0	false
duplicate-binary-tag-1-2	go-gopkg.in-yaml.v3	"!binary YQ==: 1
!!binary YQ==: 2
"		"panic: yaml: unmarshal errors:
  line 2: mapping key ""YQ=="" already defined at line 1

goroutine 1 [running]:
main.main()
	/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/go-gopkg.in-yaml.v3/main.go:20 +0xe8
exit status 2
"	1	false
duplicate-binary-tag-1-2	go-sigs.k8s.io-yaml	"!binary YQ==: 1
!!binary YQ==: 2
"	"map[YQ==:1 a:2]
"		0	false
duplicate-binary-tag-1-2	java-jackson	"!binary YQ==: 1
!!binary YQ==: 2
"	"{YQ===2}
"		0	false
duplicate-binary-tag-1-2	java-snake-yaml	"!binary YQ==: 1
!!binary YQ==: 2
"		"Exception in thread ""main"" Can't construct a java object for !binary; exception=Invalid tag: !binary
 in 'reader', line 1, column 1:
    !binary YQ==: 1
    ^

	at org.yaml.snakeyaml.constructor.Constructor$ConstructYamlObject.construct(Constructor.java:326)
	at org.yaml.snakeyaml.constructor.BaseConstructor.constructObjectNoCheck(BaseConstructor.java:264)
	at org.yaml.snakeyaml.constructor.BaseConstructor.constructObject(BaseConstructor.java:247)
	at org.yaml.snakeyaml.constructor.SafeConstructor.processDuplicateKeys(SafeConstructor.java:105)
	at org.yaml.snakeyaml.constructor.SafeConstructor.flattenMapping(SafeConstructor.java:78)
	at org.yaml.snakeyaml.constructor.SafeConstructor.flattenMapping(SafeConstructor.java:73)
	at org.yaml.snakeyaml.constructor.SafeConstructor.constructMapping2ndStep(SafeConstructor.java:209)
	at org.yaml.snakeyaml.constructor.BaseConstructor.constructMapping(BaseConstructor.java:552)
	at org.yaml.snakeyaml.constructor.SafeConstructor$ConstructYamlMap.construct(SafeConstructor.java:597)
	at org.yaml.snakeyaml.constructor.BaseConstructor.constructObjectNoCheck(BaseConstructor.java:264)
	at org.yaml.snakeyaml.constructor.BaseConstructor.constructObject(BaseConstructor.java:247)
	at org.yaml.snakeyaml.constructor.BaseConstructor.constructDocument(BaseConstructor.java:201)
	at org.yaml.snakeyaml.constructor.BaseConstructor.getSingleData(BaseConstructor.java:185)
	at org.yaml.snakeyaml.Yaml.loadFromReader(Yaml.java:493)
	at org.yaml.snakeyaml.Yaml.load(Yaml.java:434)
	at dev.lambdasawa.yamltesting.App.main(App.java:18)
Caused by: org.yaml.snakeyaml.error.YAMLException: Invalid tag: !binary
	at org.yaml.snakeyaml.nodes.Tag.getClassName(Tag.java:133)
	at org.yaml.snakeyaml.constructor.Constructor.getClassForNode(Constructor.java:642)
	at org.yaml.snakeyaml.constructor.Constructor$ConstructYamlObject.getConstructor(Constructor.java:311)
	at org.yaml.snakeyaml.constructor.Constructor$ConstructYamlObject.construct(Constructor.java:320)
	... 15 more
"	1	false
duplicate-binary-tag-1-2	javascript-js-yaml	"!binary YQ==: 1
!!binary YQ==: 2
"		"
/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:187
  throw generateError(state, message);
  ^
YAMLException: unknown tag !<!binary> (1:13)

 1 | !binary YQ==: 1
-----------------^
 2 | !!binary YQ==: 2
    at generateError (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:183:10)
    at throwError (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:187:9)
    at composeNode (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:1521:7)
    at readDocument (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:1625:3)
    at loadDocuments (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:1688:5)
    at Object.load (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:1714:19)
    at Object.<anonymous> (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/main.js:7:16)
    at Module._compile (node:internal/modules/cjs/loader:1376:14)
    at Module._extensions..js (node:internal/modules/cjs/loader:1435:10)
    at Module.load (node:internal/modules/cjs/loader:1207:32) {
  reason: 'unknown tag !<!binary>',
  mark: {
    name: null,
    buffer: '!binary YQ==: 1\n!!binary YQ==: 2\n',
    position: 12,
    line: 0,
    column: 12,
    snippet: ' 1 | !binary YQ==: 1\n-----------------^\n 2 | !!binary YQ==: 2'
  }
}

Node.js v21.3.0
"	1	false
duplicate-binary-tag-1-2	javascript-yaml	"!binary YQ==: 1
!!binary YQ==: 2
"	"{ 'YQ==': 1, a: 2 }
"	"(node:11078) [TAG_RESOLVE_FAILED] YAMLWarning: Unresolved tag: !binary at line 1, column 1:

!binary YQ==: 1
^^^^^^^

(Use `node --trace-warnings ...` to show where the warning was created)
(node:11078) Warning: Keys with collection values will be stringified due to JS Object restrictions: ""a"". Set mapAsMap: true to use object keys.
"	0	false
duplicate-binary-tag-1-2	python-load	"!binary YQ==: 1
!!binary YQ==: 2
"		"Traceback (most recent call last):
  File ""/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/python-load/main.py"", line 7, in <module>
    obj = yaml.load(content, Loader=Loader)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/__init__.py"", line 81, in load
    return loader.get_single_data()
           ^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/constructor.py"", line 51, in get_single_data
    return self.construct_document(node)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/constructor.py"", line 60, in construct_document
    for dummy in generator:
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/constructor.py"", line 413, in construct_yaml_map
    value = self.construct_mapping(node)
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/constructor.py"", line 218, in construct_mapping
    return super().construct_mapping(node, deep=deep)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/constructor.py"", line 139, in construct_mapping
    key = self.construct_object(key_node, deep=deep)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/constructor.py"", line 100, in construct_object
    data = constructor(self, node)
           ^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/constructor.py"", line 427, in construct_undefined
    raise ConstructorError(None, None,
yaml.constructor.ConstructorError: could not determine a constructor for the tag '!binary'
  in ""../../testdata/duplicate-binary-tag-1-2"", line 1, column 1
"	1	false
duplicate-binary-tag-1-2	python-safe-load	"!binary YQ==: 1
!!binary YQ==: 2
"		"Traceback (most recent call last):
  File ""/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/python-safe-load/main.py"", line 6, in <module>
    obj = yaml.safe_load(content)
          ^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/__init__.py"", line 125, in safe_load
    return load(stream, SafeLoader)
           ^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/__init__.py"", line 81, in load
    return loader.get_single_data()
           ^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/constructor.py"", line 51, in get_single_data
    return self.construct_document(node)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/constructor.py"", line 60, in construct_document
    for dummy in generator:
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/constructor.py"", line 413, in construct_yaml_map
    value = self.construct_mapping(node)
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/constructor.py"", line 218, in construct_mapping
    return super().construct_mapping(node, deep=deep)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/constructor.py"", line 139, in construct_mapping
    key = self.construct_object(key_node, deep=deep)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/constructor.py"", line 100, in construct_object
    data = constructor(self, node)
           ^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/constructor.py"", line 427, in construct_undefined
    raise ConstructorError(None, None,
yaml.constructor.ConstructorError: could not determine a constructor for the tag '!binary'
  in ""../../testdata/duplicate-binary-tag-1-2"", line 1, column 1
"	1	false
